"Reference","Title","Abstract"
"30. Curr Protoc Immunol. 2019 Feb;124(1):e69. doi: 10.1002/cpim.69. Epub 2018 Oct 18.","Ribonucleoprotein Transfection for CRISPR/Cas9-Mediated Gene Knockout in Primary  T Cells.","CRISPR/Cas9 has enabled the rapid and efficient generation of gene knockouts across various cell types of several species. T cells are central players in adaptive immune responses. Gene editing in primary T cells not only represents a  valuable research tool, but is also critical for next generation immunotherapies, such as CAR T cells. Broad application of CRIPSR/Cas9 for gene editing in primary T cells has been hampered by limitations in transfection efficiency and the requirement for TCR stimulation. In this article, we provide a detailed protocol  for Cas9/gRNA ribonucleoprotein (RNP) transfection of primary mouse and human T cells without the need for TCR stimulation that achieves near complete loss of target gene expression at the population level. This approach enables rapid target discovery and validation in both mouse and human primary T cells."

"31. Expert Opin Drug Discov. 2019 Feb;14(2):115-125. doi: 10.1080/17460441.2019.1559147. Epub 2018 Dec 24.","Enabling drug discovery and development through single-cell imaging.","INTRODUCTION: Single-cell imaging-based assays are an area of active and growing  investment in drug discovery and development. This approach offers researchers the capability to interrogate rare subpopulations of cells with minimal sample consumption and multiplexed readouts. Recent technological advances in the optical interrogation and manipulation of single cells have substantially increased the throughput and sensitivity of these assays. Areas covered: In this  review, the authors focus on three classes of single-cell imaging-based analyses: single-cell microscopy combined with microfluidics, mass spectrometric imaging for subcellular compound localization, and imaging mass cytometry (IMC). They provide an overview of each technology and recent examples of their utility in advancing drug discovery, based on the potential for scalability, multiplexing, and capability to generate definitive data on cellular heterogeneity and target engagement. Expert opinion: Understanding target engagement and heterogeneity at  the single-cell level will enable the development of safer and more effective therapies, particularly for new modalities like CAR-T cell therapies and gene editing approaches (AAV, CRISPR). Successful adoption of new single-cell imaging-based approaches in drug discovery will require tandem investment in advanced computational analysis and bioinformatic approaches, due to the complexity and multivariate nature of single-cell imaging data."

"32. Hum Gene Ther. 2019 Feb;30(2):168-178. doi: 10.1089/hum.2018.145. Epub 2018 Oct 2.","Purification of mRNA Encoding Chimeric Antigen Receptor Is Critical for Generation of a Robust T-Cell Response.","T cells made with messenger RNA (mRNA) encoding chimeric antigen receptor (CAR) offer a safe alternative to those transduced with viral CARs by mitigating the side effects of constitutively active T cells. Previous studies have shown that mRNA CAR T cells are transiently effective but lack persistence and potency across tumor types. It was hypothesized that the efficacy of mRNA CARs could be improved by utilizing recent advancements in RNA technology, such as incorporating a modified nucleoside, 1-methylpseudouridine, into the mRNA and applying a novel purification method using RNase III to eliminate dsRNA contaminants. T cells electroporated with nucleoside-modified and purified mRNA encoding CD19 CAR showed an initial twofold increase in CAR surface expression, as well as a twofold improvement in cytotoxic killing of leukemia cells that persisted up to 5 days. T cells generated with nucleoside-modified and purified CAR mRNA also showed reduced expression of checkpoint regulators and a differential pattern of genetic activation compared to those made with conventional mRNA. In vivo studies using a leukemia mouse model revealed that the most robust 100-fold suppression of leukemic burden was achieved using T cells electroporated with purified mRNAs, regardless of their nucleoside modification.  The results provide a novel approach to generate mRNA for clinical trials, and poise mRNA CAR T cells for increased efficacy during testing as new CAR targets emerge."

"33. J Clin Oncol. 2019 Feb 1;37(4):328-335. doi: 10.1200/JCO.18.01457. Epub 2018 Dec  13.","CD19 Chimeric Antigen Receptor Therapy for Refractory Aggressive B-Cell Lymphoma.","PURPOSE: Anti-CD19-directed chimeric antigen receptor (CAR) T-cell therapy has had a resounding effect on the treatment of chemotherapy-insensitive aggressive B-cell non-Hodgkin lymphoma (B-NHL). There are now two US Food and Drug Administration (FDA)-approved products available for treating these patients, and a third product is expected to be approved in the coming months. The question remains: Is there a preferred or best product for my patient? However, answering  that question is more complicated than simply balancing the reported efficacy and toxicity results. DESIGN: This review outlines potential confounding factors involving the three products and their pivotal clinical trials and highlights additional considerations of manufacturing reliability and overall cost that must be considered when weighing one product against another. It will also review the directions in which the field is moving and strategies being examined to improve  efficacy as well as toxicity. CONCLUSION: Because a randomized three-arm clinical trial is unlikely, a product  may have to be chosen on the basis of results from treatment centers that have experience with all three products. But by the time those results are available,  they are likely to be outdated because, given the rapid evolution of the field, the next product will probably have been identified."

"35. Semin Oncol. 2019 Feb;46(1):28-38. doi: 10.1053/j.seminoncol.2018.12.003. Epub 2018 Dec 27.","Systemic treatment of pancreatic cancer revisited.","Pancreatic cancer is considered to be one of the most aggressive cancers. For unknown reasons, the incidence of pancreatic cancer is slowly rising and so too are mortality rates. Over 75% of patients are diagnosed with locally advanced disease or with metastases; and more than 95% of patients have metastases at diagnosis or will develop metastases during their follow-up. Despite recent improvements in the therapy of pancreatic cancer, initially with demonstration of the activity of the FOLFIRINOX regimen and subsequently the approval of nab-paclitaxel in combination with gemcitabine, prognosis remains poor and the 5-year survival rate is less than 5%. To date, neither personalized medicine nor  immunotherapy, the 2 recent revolutions of cancer treatment, have delivered major positive results in the treatment of pancreatic cancer; and it is especially clear that immune checkpoint inhibitors will not become a major tool in the treatment of pancreatic cancer. There are many ongoing studies, including those exploring combinations of chemotherapy with immunotherapy. Vaccines or T cells modified with a chimeric antigen receptor (CAR-T cells) could also play a role in the treatment of cancer in the future. The aim of this review is to discuss recent improvements in standard of care, major obstacles to overcome, recent results of new treatment combinations, and the most interesting innovative approaches."

"36. Front Immunol. 2019 Jan 22;9:3062. doi: 10.3389/fimmu.2018.03062. eCollection 2018.","Genetically Engineered T-Cells for Malignant Glioma: Overcoming the Barriers to Effective Immunotherapy.","Malignant gliomas carry a dismal prognosis. Conventional treatment using chemo- and radiotherapy has limited efficacy with adverse events. Therapy with genetically engineered T-cells, such as chimeric antigen receptor (CAR) T-cells,  may represent a promising approach to improve patient outcomes owing to their potential ability to attack highly infiltrative tumors in a tumor-specific manner and possible persistence of the adaptive immune response. However, the unique anatomical features of the brain and susceptibility of this organ to irreversible tissue damage have made immunotherapy especially challenging in the setting of glioma. With safety concerns in mind, multiple teams have initiated clinical trials using CAR T-cells in glioma patients. The valuable lessons learnt from those trials highlight critical areas for further improvement: tackling the issues of the antigen presentation and T-cell homing in the brain, immunosuppression in the glioma microenvironment, antigen heterogeneity and off-tumor toxicity, and the adaptation of existing clinical therapies to reflect  the intricacies of immune response in the brain. This review summarizes the up-to-date clinical outcomes of CAR T-cell clinical trials in glioma patients and examines the most pressing hurdles limiting the efficacy of these therapies. Furthermore, this review uses these hurdles as a framework upon which to evaluate cutting-edge pre-clinical strategies aiming to overcome those barriers."
