"Reference","Title","Abstract"
"22. Cell Death Dis. 2018 Oct 30;9(11):1104. doi: 10.1038/s41419-018-1143-3.","IL-38 has an anti-inflammatory action in psoriasis and its expression correlates  with disease severity and therapeutic response to anti-IL-17A treatment.","IL-36 cytokines, a subgroup of IL-1 family, comprise IL-36α, IL-36β, and IL-36γ agonists, abundantly expressed in psoriatic skin, and IL-36RA and IL-38 antagonists. In psoriatic skin, IL-36 cytokines interfere with keratinocyte cornification programs and induce the release of antimicrobial peptides and chemokines active on neutrophils and Th17 lymphocytes. To date, the role of IL-38 antagonist in psoriasis remains to be defined. Here, we demonstrate that skin and circulating IL-38 levels are reduced in psoriatic patients and in other skin diseases characterized by neutrophilic infiltrate. In psoriasis, the balance of IL-36γ agonist/IL-38 antagonist serum levels is in favor of agonists and is closely associated with disease severity. Interestingly, IL-38 is upregulated by  anti-IL-17A biological treatment and positively correlates with the therapeutic efficacy of secukinumab in psoriatic patients. The downregulation of IL-38 expression is strictly related to keratinocyte de-differentiation triggered by the inflammatory cytokines IL-36γ, IL-17, and IL-22. Finally, we demonstrate that administration of recombinant full-length IL-38 counteracts in vitro the biological processes induced by IL-36γ in human keratinocytes and endothelial cells and attenuates in vivo the severity of the psoriasiform phenotype induced by IMQ in mice. Such effects are achieved by restoring the physiological programs of keratinocyte proliferation and differentiation, and reducing the immune cell infiltrates."

"23. Scand J Immunol. 2019 Jan;89(1):e12730. doi: 10.1111/sji.12730. Epub 2018 Dec 19.","Redox imbalance and IL-17 responses in memory CD4+ T cells from patients with psoriasis.","All stages of the inflammatory process involved in T cell-mediated chronic skin disorders like psoriasis are affected by redox imbalance. On the other hand, Th17 cells have a critical role in the pathogenesis of psoriasis. In this study, we evaluated redox status in memory CD4 + T cells and plasma of patients with psoriasis and its correlation with IL-17 response. To this end, memory T cells were isolated from 10 patients with psoriasis and 10 controls. Intracellular Glutathione (GSH), reactive oxygen species (ROS) and superoxide as well as IL-17  were measured using flow cytometry. Plasma total anti-oxidant capacity (TAC) was  quantified by ferric reducing ability of plasma (FRAP) assay. The expression of catalase (CAT), superoxide dismutase 1(SOD1), superoxide dismutase 2 (SOD2), nuclear factor, erythroid 2 like 2 (NFE2L2) and cytochrome b-245 beta chain (CYBB) genes were analysed using real-time PCR. Our results showed an increased intracellular ROS production in memory CD4 + T cells of patients compared to controls, (P = 0.04). Furthermore, a significant decrease in expression of catalase gene was found in patients, (P = 0.02). However, no significant differences were observed for intracellular GSH, IL-17 and TAC levels between patients and controls. Also, no correlation was seen between the intracellular IL-17 level and intracellular ROS, GSH and catalase gene expression levels. Collectively, we found an increased ROS production in stimulated memory T cells of patients that could be due to reduced expression of catalase gene. However, it seems that these redox abnormalities have no relationship with IL-17 response in  memory T cells."

"24. Expert Rev Clin Immunol. 2018 Dec;14(12):993-1002. doi: 10.1080/1744666X.2018.1540931. Epub 2018 Nov 5.","A review of ixekizumab in the treatment of psoriatic arthritis.","INTRODUCTION: Psoriatic arthritis (PsA) is a heterogeneous inflammatory disorder  with articular, peri-articular, and extra-articular features along with selected  co-morbidities as a sequela to chronic inflammation. There is accumulating evidence that the Th-17 signaling pathway is of critical importance in PsA pathogenesis. Areas covered: Ixekizumab (IXE) is a humanized immunoglobulin G subclass 4 (IgG4) monoclonal antibody directed against IL-17A. Two phase III randomized clinical trials, SPIRIT-P1 and SPIRIT-P2, unequivocally demonstrated superiority of IXE (80 mg every two or 4 weeks) dosing over placebo in moderate-to-severe PsA patients that failed either NSAIDs, conventional disease-modifying anti-rheumatic drugs (csDMARDs), or tumor necrosis factor-α inhibitors (TNFi) for numerous articular and cutaneous parameters. IXE also delayed structural progression of PsA. No new safety signals were identified as compared with chronic plaque psoriasis studies which included many more patients. Expert opinion: IXE is a highly effective treatment for moderate to severe PsA patients, including those that have been previously exposed to csDMARD and TNFi.  Most domains of PsA significantly improved with IXE treatment and disease modification was achieved."

"25. J Allergy Clin Immunol. 2019 May;143(5):1878-1891. doi: 10.1016/j.jaci.2018.09.032. Epub 2018 Oct 17.","Ras homolog gene family H (RhoH) deficiency induces psoriasis-like chronic dermatitis by promoting TH17 cell polarization.","BACKGROUND: Ras homolog gene family H (RhoH) is a membrane-bound adaptor protein  involved in proximal T-cell receptor signaling. Therefore RhoH plays critical roles in the differentiation of T cells; however, the function of RhoH in the effecter phase of the T-cell response has not been fully characterized. OBJECTIVE: We sought to explore the role of RhoH in inflammatory immune responses and investigated the involvement of RhoH in the pathogenesis of psoriasis. METHODS: We analyzed effector T-cell and systemic inflammation in wild-type and RhoH-null mice. RhoH expression in T cells in human PBMCs was quantified by using RT-PCR. RESULTS: RhoH deficiency in mice induced TH17 polarization during effector T-cell differentiation, thereby inducing psoriasis-like chronic dermatitis. Ubiquitin protein ligase E3 component N-recognin 5 (Ubr5) and nuclear receptor subfamily 2  group F member 6 (Nr2f6) expression levels decreased in RhoH-deficient T cells, resulting in increased protein levels and DNA binding activity of retinoic acid-related orphan receptor γt. The consequential increase in IL-17 and IL-22 production induced T cells to differentiate into TH17 cells. Furthermore, IL-22 binding protein/Fc chimeric protein reduced psoriatic inflammation in RhoH-deficient mice. Expression of RhoH in T cells was lower in patients with psoriasis with very severe symptoms. CONCLUSION: Our results indicate that RhoH inhibits TH17 differentiation and thereby plays a role in the pathogenesis of psoriasis. Additionally, IL-22 binding protein has therapeutic potential for the treatment of psoriasis."

"26. Case Rep Neurol. 2018 Sep 18;10(3):286-291. doi: 10.1159/000492891. eCollection 2018 Sep-Dec.","Does Natalizumab Induce or Aggravate Psoriasis? A Case Study and Review of the Literature.","Psoriasis is a relatively common immune-mediated chronic inflammatory skin disease. It is well known that interferon-beta, a drug used in the management of  relapsing-remitting multiple sclerosis, could exacerbate or induce de novo psoriasis. There is limited evidence in the literature based only on case reports that natalizumab could induce or aggravate psoriasis. In this case study, we present a 33-year-old patient who developed plaque psoriasis during natalizumab treatment."

"27. Front Immunol. 2018 Sep 25;9:2226. doi: 10.3389/fimmu.2018.02226. eCollection 2018.","The IL-20 Cytokine Family in Rheumatoid Arthritis and Spondyloarthritis.","This review describes the IL-20 family of cytokines in rheumatoid arthritis (RA)  and spondyloartrhitits (SpA) including psoriatic arthritis. The IL-20 receptor (R) cytokines IL-19, IL-20, and IL-24 are produced in both the peripheral blood and the synovial joint and are induced by Toll-like receptor ligands and autoantibody-associated immune complexes in monocytes. IL-19 seems to have anti-inflammatory functions in arthritis. In contrast, IL-20 and IL-24 increase the production of proinflammatory molecules such as monocyte chemoattractant protein 1 and are associated with bone degradation and radiographic progression.  IL-22 is also associated with progression of bone erosions. This suggests that the IL-22RA1 subunit shared by IL-20, IL-22, and IL-24 is important for bone homeostasis. In line with this, the IL-22RA1 has been found on preosteoclasts in  early RA. IL-26 is produced in high amounts by myofibroblasts and IL-26 stimulation of monocytes is an important inducer of Th17 cells in RA. This indicates a role for IL-26 as an important factor in the interactions between resident synovial cells and infiltrating leukocytes. Clinical trials that investigate inhibitors of IL-20 (fletikumab) and IL-22 (fezakinumab) in psoriasis and RA have been terminated. Instead, it seems that the strategy for modulating the IL-20 cytokine family should take the overlap in cellular sources and effector mechanisms into account. The redundancy encourages inhibition of more than one cytokine or one of the shared receptors. All IL-20 family members utilize the Janus kinase signaling pathway and are therefore potentially inhibited by drugs targeting these enzymes. Effects and adverse effects in ongoing clinical trials with inhibitors of IL-22 and the IL-22RA1 subunit and recombinant IL-22 fusion proteins will possibly provide important information about the IL-20 subfamily of cytokines in the future."

"28. Scand J Immunol. 2018 Dec;88(6):e12725. doi: 10.1111/sji.12725. Epub 2018 Nov 4.","Serum cytokine measurements and biological therapy of psoriasis - Prospects for personalized treatment?","Psoriasis is an immune-mediated disease where the IL-23/Th17 axis as well as TNF  comprise main targets of biological therapy. Immune profiling has so far not been embraced as a clinical tool. We aimed to investigate relationships between individual serum cytokine levels in 40 psoriasis patients before and after receiving biological therapy and Psoriasis Area and Severity Index (PASI) and Dermatological Life Quality Index (DLQI). Serum concentration of 25 cytokines was determined by Luminex technology. Mean PASI and DLQI decreased by 71% and 65%, respectively. Increase of IL-2 positively correlated with improvement of PASI and DLQI. Moreover, increase of IL-5, IL-10, IL-12, IL-22 and GM-CSF correlated with  treatment effect. Notably, logistic regression revealed four times higher risk of having severe psoriasis when IL-17A increased by 1 pg/mL (OR: 4.06, P < 0.05). Selected serum cytokines might constitute useful biomarkers for monitoring disease activity and optimizing therapeutic strategies in psoriasis patients."

"29. Int J Mol Sci. 2018 Oct 9;19(10). pii: E3089. doi: 10.3390/ijms19103089.","ABD-Derived Protein Blockers of Human IL-17 Receptor A as Non-IgG Alternatives for Modulation of IL-17-Dependent Pro-Inflammatory Axis.","Interleukin 17 (IL-17) and its cognate receptor A (IL-17RA) play a crucial role in Th17 cells-mediated pro-inflammatory pathway and pathogenesis of several autoimmune disorders including psoriasis. IL-17 is mainly produced by activated Th-17 helper cells upon stimulation by IL-23 and, via binding to its receptors, mediates IL-17-driven cell signaling in keratinocytes. Hyper-proliferation of keratinocytes belongs to major clinical manifestations in psoriasis. To modulate  IL-17-mediated inflammatory cascade, we generated a unique collection of IL-17RA-targeting protein binders that prevent from binding of human IL-17A cytokine to its cell-surface receptor. To this goal, we used a highly complex combinatorial library derived from scaffold of albumin-binding domain (ABD) of streptococcal protein G, and ribosome display selection, to yield a collection of ABD-derived high-affinity ligands of human IL-17RA, called ARS binders. From 67 analyzed ABD variants, 7 different sequence families were identified. Representatives of these groups competed with human IL-17A for binding to recombinant IL-17RA receptor as well as to IL-17RA-Immunoglobulin G chimera, as tested in enzyme-linked immunosorbent assay (ELISA). Five ARS variants bound to IL-17RA-expressing THP-1 cells and blocked binding of human IL-17 cytokine to the cell surface, as tested by flow cytometry. Three variants exhibited high-affinity binding with a nanomolar Kd value to human keratinocyte HaCaT cells, as measured  using Ligand Tracer Green Line. Upon IL-17-stimulated activation, ARS variants inhibited secretion of Gro-α (CXCL1) by normal human skin fibroblasts in vitro. Thus, we identified a novel class of inhibitory ligands that might serve as immunosuppressive IL-17RA-targeted non-IgG protein antagonists."
